-14.186,-14.191,-14.201,-14.215,-14.234,-14.257,-14.284,-14.314,-14.347,-14.381,-14.417,-14.454,-14.491,-14.528,-14.564,-14.598,-14.631,-14.661,-14.689,-14.713,-14.735,-14.753,-14.767,-14.777,-14.783,-14.785,-14.785,-14.784,-14.782,-14.779,-14.774,-14.768,-14.761,-14.752,-14.742,-14.731,-14.718,-14.704,-14.69,-14.674,-14.657,-14.639,-14.62,-14.6,-14.58,-14.558,-14.536,-14.514,-14.491,-14.467,-14.443,-14.419,-14.394,-14.37,-14.345,-14.321,-14.297,-14.273,-14.249,-14.226,-14.203,-14.182,-14.161,-14.141,-14.121,-14.103,-14.087,-14.071,-14.057,-14.044,-14.032,-14.022,-14.014,-14.007,-14.002,-13.998,-13.997,-13.917,-13.925,-13.932,-13.939,-13.945,-13.951,-13.956,-13.961,-13.967,-13.972,-13.978,-13.984,-13.991,-13.995,-13.995,-14.003,-14.013,-14.024,-14.036,-14.05,-14.065,-14.082,-14.101,-14.122,-14.144,-14.168,-14.193,-14.22,-14.249,-14.278,-14.309,-14.34,-14.372,-14.404,-14.436,-14.468,-14.5,-14.531,-14.561,-14.59,-14.617,-14.643,-14.668,-14.69,-14.71,-14.729,-14.744,-14.758,-14.768,-14.776,-14.782,-14.785,-14.785
-3.8149,-3.8075,-3.7791,-3.73,-3.6606,-3.5715,-3.4633,-3.3368,-3.193,-3.0328,-2.8574,-2.668,-2.4659,-2.2527,-2.0299,-1.7996,-1.5639,-1.3256,-1.0879,-0.85525,-0.63309,-0.42863,-0.25107,-0.11143,-0.0213,0.00021178,0.00021178,-0.0067212,-0.030168,-0.069697,-0.12348,-0.18975,-0.26673,-0.35271,-0.44604,-0.54527,-0.6491,-0.75641,-0.86624,-0.97778,-1.0903,-1.2033,-1.3161,-1.4284,-1.5399,-1.6501,-1.7587,-1.8656,-1.9706,-2.0733,-2.1737,-2.2715,-2.3667,-2.4591,-2.5485,-2.6348,-2.7179,-2.7977,-2.8741,-2.947,-3.0163,-3.0819,-3.1436,-3.2015,-3.2554,-3.3052,-3.3509,-3.3924,-3.4296,-3.4624,-3.4909,-3.5149,-3.5344,-3.5495,-3.5599,-3.5658,-3.5671,-3.5152,-3.5166,-3.5122,-3.502,-3.4861,-3.4646,-3.4376,-3.4054,-3.3681,-3.3261,-3.2797,-3.2297,-3.1771,-3.1503,-3.1503,-3.0974,-3.0493,-3.0131,-2.9971,-3.0033,-3.0229,-3.0454,-3.0637,-3.0739,-3.0741,-3.063,-3.0401,-3.0049,-2.9574,-2.8976,-2.8256,-2.7417,-2.6462,-2.5394,-2.4219,-2.2942,-2.1568,-2.0106,-1.8563,-1.6949,-1.5276,-1.3557,-1.1808,-1.0049,-0.8305,-0.66055,-0.49881,-0.3499,-0.2193,-0.11324,-0.038252,-0.002528,0.00021178
-0.48527,-0.48816,-0.48705,-0.48202,-0.4732,-0.46075,-0.44485,-0.42574,-0.40366,-0.37894,-0.3519,-0.32293,-0.29245,-0.26094,-0.22889,-0.19685,-0.16538,-0.13506,-0.10649,-0.080269,-0.056948,-0.037057,-0.021061,-0.0093424,-0.0021919,0.00021178,0.00021178,-0.0017388,-0.0075734,-0.017241,-0.03066,-0.047714,-0.068263,-0.09214,-0.11916,-0.1491,-0.18176,-0.21689,-0.25426,-0.29362,-0.33473,-0.37733,-0.4212,-0.46607,-0.51174,-0.55797,-0.60455,-0.65127,-0.69793,-0.74435,-0.79035,-0.83576,-0.88043,-0.92421,-0.96696,-1.0085,-1.0488,-1.0878,-1.1252,-1.161,-1.1951,-1.2274,-1.2579,-1.2865,-1.3131,-1.3376,-1.3601,-1.3804,-1.3985,-1.4144,-1.428,-1.4393,-1.4483,-1.4549,-1.4592,-1.4611,-1.4606,-1.4125,-1.4157,-1.4147,-1.4094,-1.3999,-1.3931,-1.5252,-1.6602,-1.7954,-1.9285,-2.0573,-2.1796,-2.2931,-2.3456,-2.3456,-2.4401,-2.5158,-2.5651,-2.5789,-2.555,-2.5019,-2.4298,-2.3458,-2.2539,-2.1561,-2.0541,-1.9487,-1.8408,-1.731,-1.62,-1.5083,-1.3967,-1.2856,-1.1758,-1.0677,-0.96205,-0.8594,-0.76036,-0.66549,-0.57532,-0.49037,-0.4111,-0.33793,-0.27122,-0.21127,-0.15836,-0.11268,-0.074397,-0.043618,-0.02039,-0.0045317,9.0364e-05,0.00021178
-0.48527,-0.48816,-0.48705,-0.48202,-0.4732,-0.46075,-0.44485,-0.42574,-0.40366,-0.37894,-0.3519,-0.32293,-0.29245,-0.26094,-0.22889,-0.19685,-0.16538,-0.13506,-0.10649,-0.080269,-0.056948,-0.037057,-0.021061,-0.0093424,-0.0021919,0.0099667,0.0099667,0.0066736,-0.00023054,-0.010244,-0.023787,-0.040888,-0.061449,-0.085318,-0.11231,-0.14223,-0.17486,-0.20996,-0.24729,-0.28661,-0.32767,-0.37023,-0.41405,-0.45888,-0.5045,-0.55069,-0.59722,-0.6439,-0.69052,-0.7369,-0.78286,-0.82824,-0.87287,-0.91661,-0.95932,-1.0009,-1.0411,-1.08,-1.1174,-1.1532,-1.1873,-1.2196,-1.2501,-1.2786,-1.3052,-1.3297,-1.3521,-1.3724,-1.3905,-1.4063,-1.4199,-1.4312,-1.4402,-1.4468,-1.451,-1.4529,-1.4524,-0.87336,-0.94902,-1.0415,-1.1483,-1.2665,-1.3863,-1.3688,-1.3474,-1.3223,-1.2936,-1.2616,-1.2263,-1.1881,-1.1679,-1.1679,-1.1257,-1.0811,-1.0344,-0.98588,-0.93588,-0.88472,-0.83272,-0.78023,-0.72759,-0.67517,-0.62329,-0.57231,-0.52255,-0.47432,-0.4279,-0.38354,-0.34148,-0.30188,-0.26489,-0.23061,-0.19909,-0.17035,-0.14435,-0.12104,-0.10031,-0.082046,-0.066102,-0.052321,-0.040536,-0.03058,-0.022287,-0.015502,-0.010083,-0.0059055,-0.0028667,-0.00088614,0.0067511,0.0099667
4.9843,4.9836,4.9885,4.9986,5.0131,5.0312,5.0518,5.0733,5.0936,5.1103,5.12,5.119,5.1026,5.0659,5.0043,4.9142,4.7945,4.6468,4.4763,4.2905,4.0992,3.9139,3.7475,3.6138,3.5265,3.496,3.496,3.5063,3.5368,3.5866,3.6543,3.7381,3.8361,3.9463,4.0669,4.1959,4.3317,4.4724,4.6164,4.7619,4.9071,5.05,5.1885,5.3201,5.4422,5.5521,5.6471,5.7252,5.7849,5.8259,5.8488,5.8555,5.848,5.8288,5.8001,5.764,5.7222,5.6761,5.6268,5.5754,5.5228,5.4696,5.4165,5.3643,5.3135,5.2646,5.2183,5.175,5.1352,5.0993,5.0677,5.0405,5.0182,5.0009,4.9887,4.9818,4.9803,5.1694,5.1824,5.2051,5.2352,5.271,5.3115,5.3562,5.4048,5.4575,5.5141,5.5747,5.6393,5.7077,5.7432,5.7432,5.8167,5.8931,5.9717,6.0519,6.1324,6.2121,6.289,6.3611,6.4256,6.4792,6.5183,6.539,6.5384,6.5146,6.4678,6.3997,6.3128,6.2103,6.0948,5.9686,5.8333,5.6901,5.54,5.3834,5.221,5.0533,4.8811,4.7057,4.5287,4.3524,4.1798,4.0148,3.8624,3.7283,3.6192,3.5416,3.5012,3.496
8.3417,8.344,8.3565,8.3787,8.4103,8.4506,8.4988,8.5536,8.6136,8.6765,8.7397,8.7995,8.8515,8.8906,8.9114,8.8204,8.6726,8.5681,8.5024,8.4688,8.4592,8.4655,8.4799,8.4956,8.4858,8.4779,8.4779,8.4756,8.465,8.4433,8.4117,8.3716,8.3241,8.2703,8.2111,8.1477,8.0811,8.0121,7.9418,7.8712,7.8009,7.732,7.6649,7.6002,7.5381,7.4783,7.42,7.3615,7.3009,7.2362,7.1659,7.0893,7.0069,6.9199,6.8299,6.7386,6.6475,6.558,6.4711,6.3877,6.3085,6.2341,6.1647,6.1005,6.0416,5.988,5.9395,5.8963,5.858,5.8246,5.7959,5.7719,5.7525,5.7375,5.7269,5.7207,5.7189,6.164,6.2273,6.3242,6.4541,6.6152,6.8052,7.0208,7.2581,7.5128,7.7798,8.053,8.3246,8.584,8.705,8.705,8.9193,9.0824,9.1815,9.2145,9.1913,9.1278,9.0397,8.9399,8.8384,8.7427,8.6591,8.5922,8.5446,8.5161,8.5028,8.4969,8.4877,8.4669,8.4334,8.3931,8.3523,8.3158,8.2864,8.2656,8.2541,8.2518,8.2585,8.2733,8.295,8.3223,8.3532,8.3858,8.4177,8.4465,8.4692,8.4811,8.4788,8.4779
8.3417,8.344,8.3565,8.3787,8.4103,8.4506,8.4988,8.5536,8.6136,8.6765,8.7397,8.7995,8.8515,8.8906,8.9114,8.9104,8.8865,8.843,8.7855,8.7211,8.6564,8.597,8.5469,8.5092,8.4858,8.4779,8.4779,8.4823,8.4955,8.5174,8.5478,8.5868,8.6342,8.6897,8.7531,8.8244,8.9031,8.989,9.082,9.1817,9.2878,9.4001,9.5184,9.5197,9.4053,9.3069,9.2285,9.1746,9.149,9.1546,9.1926,9.2622,9.3611,9.4861,9.6335,9.7999,9.9822,10.178,10.385,10.601,10.825,11.056,11.293,11.535,11.782,12.032,12.286,12.543,12.803,13.064,13.327,13.591,13.855,14.117,14.303,14.33,14.344,14.695,14.496,14.265,14.016,13.757,13.495,13.233,12.973,12.718,12.468,12.226,11.991,11.764,11.654,11.654,11.441,11.238,11.045,10.863,10.692,10.533,10.386,10.237,10.049,9.871,9.7036,9.5481,9.406,9.2798,9.1732,9.0919,9.0427,9.0296,9.0488,9.0895,9.1404,9.1911,9.1893,9.1025,9.0186,8.9388,8.8643,8.7956,8.7332,8.6772,8.628,8.5855,8.5501,8.5216,8.5002,8.486,8.4789,8.4779
13.03,12.989,12.909,12.746,12.469,12.112,11.72,11.32,10.924,10.541,10.177,9.8362,9.5252,9.2492,9.013,8.9104,8.8865,8.843,8.7855,8.7211,8.6564,8.597,8.5469,8.5092,8.5072,8.5115,8.5115,8.5133,8.5226,8.5423,8.5717,8.6102,8.6572,8.7126,8.7759,8.8471,8.9257,9.0117,9.1046,9.2043,9.3104,9.4227,9.5409,9.6422,9.7715,9.906,10.045,10.189,10.338,10.491,10.647,10.808,10.972,11.14,11.311,11.485,11.663,11.843,12.026,12.212,12.4,12.59,12.782,12.977,13.173,13.37,13.568,13.764,13.928,14.018,14.093,14.159,14.217,14.265,14.373,14.615,14.81,15.064,14.833,14.546,14.247,13.95,13.658,13.375,13.103,12.845,12.602,12.38,12.181,12.009,11.928,11.928,11.744,11.524,11.297,11.072,10.852,10.639,10.434,10.25,10.127,10.017,9.9194,9.8343,9.7617,9.7008,9.6508,9.6094,9.5732,9.5366,9.4918,9.4327,9.3592,9.2762,9.233,9.2585,9.2614,9.2375,9.1869,9.1134,9.0245,8.9281,8.832,8.7419,8.6623,8.5964,8.5469,8.5178,8.5116,8.5115
14.57,14.268,13.953,13.709,13.583,13.289,12.972,12.661,12.363,12.08,11.819,11.583,11.378,11.208,11.08,10.995,10.954,10.952,10.982,11.035,11.099,11.167,11.229,11.28,11.313,11.324,11.324,11.314,11.286,11.24,11.176,11.095,11,10.891,10.771,10.641,10.504,10.361,10.216,10.069,9.9238,9.782,9.6465,9.6649,9.7942,9.9286,10.068,10.212,10.361,10.513,10.67,10.831,10.995,11.163,11.334,11.509,11.686,11.866,12.049,12.235,12.423,12.613,12.806,13,13.196,13.394,13.593,13.792,13.988,14.176,14.372,14.567,14.757,14.939,15.093,15.212,15.289,15.314,15.069,14.832,14.582,14.321,14.053,13.781,13.509,13.238,12.97,12.708,12.453,12.214,12.11,12.11,11.972,11.95,12.028,12.199,12.282,12.071,11.864,11.662,11.466,11.277,11.093,10.917,10.748,10.588,10.439,10.301,10.179,10.078,10.007,9.9703,9.9687,9.9964,10.047,10.116,10.2,10.296,10.401,10.514,10.631,10.749,10.866,10.979,11.082,11.171,11.244,11.294,11.321,11.324
14.605,14.437,14.197,13.913,13.606,13.289,12.972,12.661,12.363,12.08,11.819,11.583,11.378,11.208,11.08,10.995,10.954,10.952,10.982,11.035,11.099,11.167,11.229,11.28,11.313,11.324,11.324,11.326,11.331,11.34,11.352,11.368,11.388,11.411,11.437,11.467,11.5,11.537,11.577,11.621,11.668,11.718,11.772,11.829,11.889,11.952,12.018,12.087,12.159,12.234,12.312,12.392,12.475,12.56,12.648,12.737,12.829,12.922,13.016,13.111,13.207,13.304,13.401,13.497,13.592,13.685,13.777,13.869,13.992,14.19,14.387,14.58,14.766,14.94,15.108,15.255,15.369,15.565,15.523,15.444,15.328,15.183,15.012,14.824,14.621,14.408,14.188,13.963,13.736,13.508,13.394,13.394,13.167,12.941,12.718,12.498,12.448,12.759,13.114,13.498,13.897,14.297,14.673,14.98,15.136,15.073,14.832,14.503,14.138,13.764,13.393,13.035,12.697,12.384,12.102,11.859,11.657,11.502,11.391,11.321,11.283,11.268,11.268,11.276,11.289,11.301,11.312,11.319,11.323,11.324
